core_id	gene_bare	species	assembly	ref_chrom	ref_start	ref_end	ref_strand	query_chrom	query_start	query_end	embedding_sw_distance	effective_aligned_length	n_chains	ref_island	query_island	accepted	d_le_0.05	d_le_0.04	d_le_0.03	d_le_0.02	d_le_0.01
ENSG00000249641_core_4	ENSG00000249641	Horse	equCab3	chr12	53939557	53939692	-	chr6	71706771	71707179	0.0348	70	1	R3	Q5	True	True	True	False	False	False
ENSG00000249641_core_4	ENSG00000249641	Hedgehog	eriEur2	chr12	53939557	53939692	-	JH835374	2736156	2736764	0.0177	136	1	R3	Q0	True	True	True	True	True	False
ENSG00000249641_core_4	ENSG00000249641	Mouse	mm39	chr12	53939557	53939692	-	chr15	102830258	102830666	0.0167	139	1	R3	Q3	True	True	True	True	True	False
ENSG00000249641_core_4	ENSG00000249641	Rhesus	rheMac10	chr12	53939557	53939692	-	chr11	53541090	53541818	0.0169	135	1	R3	Q5	True	True	True	True	True	False
ENSG00000249641_core_4	ENSG00000249641	Rat	rn7	chr12	53939557	53939692	-	chr7	134059204	134059692	0.0179	144	1	R3	Q5	True	True	True	True	True	False
ENSG00000249641_core_4	ENSG00000249641	Pig	susScr11	chr12	53939557	53939692	-	chr5	19151576	19152224	0.0188	139	1	R3	Q6	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Bryde's whale	HLbalEde1	chr5	149428882	149429039	+	HiC_scaffold_22	115239029	115239477	0.02	153	1	R0	Q1	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Dromedary	HLcamDro2	chr5	149428882	149429039	+	CM016629	108909278	108909726	0.0188	153	1	R0	Q1	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Asian elephant	HLeleMax1	chr5	149428882	149429039	+	HiC_scaffold_7	147475526	147476094	0.0236	115	1	R0	Q1	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Pangolin	HLmanJav2	chr5	149428882	149429039	+	VALM01000252	5140308	5140996	0.0199	149	1	R0	Q1	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Tammar wallaby	HLnotEug3	chr5	149428882	149429039	+	HiC_scaffold_1	301696739	301697027	0.0275	105	1	R0	Q0	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Rabbit	HLoryCun3	chr5	149428882	149429039	+	VIYN01010139	117552	117880	0.0201	155	1	R0	Q2	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Cow	bosTau9	chr5	149428882	149429039	+	chr7	60812043	60812331	0.0209	154	1	R0	Q2	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Dog	canFam5	chr5	149428882	149429039	+	chr4	59803771	59804219	0.0185	152	1	R0	Q2	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Armadillo	dasNov3	chr5	149428882	149429039	+	JH564027	227366	228134	0.0201	152	1	R0	Q1	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Horse	equCab3	chr5	149428882	149429039	+	chr14	27744106	27744514	0.0195	152	1	R0	Q1	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Hedgehog	eriEur2	chr5	149428882	149429039	+	JH835341	3582506	3582794	0.0234	162	1	R0	Q6	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Cat	felCat9	chr5	149428882	149429039	+	chrA1	199662763	199663731	0.0192	154	1	R0	Q2	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Mouse	mm39	chr5	149428882	149429039	+	chr18	61782080	61782688	0.0206	151	1	R0	Q3	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Gray opossum	monDom5	chr5	149428882	149429039	+	chr1	377176690	377176898	0.0315	122	1	R0	Q0	True	True	True	False	False	False
ENSG00000249669_core_1	ENSG00000249669	Rhesus	rheMac10	chr5	149428882	149429039	+	chr6	146940414	146940742	0.0145	157	1	R0	Q1	True	True	True	True	True	False
ENSG00000249669_core_1	ENSG00000249669	Rat	rn7	chr5	149428882	149429039	+	chr18	55100716	55101444	0.0206	150	1	R0	Q1	True	True	True	True	False	False
ENSG00000249669_core_1	ENSG00000249669	Pig	susScr11	chr5	149428882	149429039	+	chr2	150578534	150579062	0.0261	147	1	R0	Q2	True	True	True	True	False	False
ENSG00000249699_core_1	ENSG00000249699	Bryde's whale	HLbalEde1	chr4	27276916	27277084	+	HiC_scaffold_21	78646348	78646596	0.0179	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Dromedary	HLcamDro2	chr4	27276916	27277084	+	CM016628	103804832	103805120	0.018	170	1	R0	Q1	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Virginia opossum	HLdidVir1	chr4	27276916	27277084	+	HiC_scaffold_5	155483746	155483954	0.032	165	1	R0	Q0	True	True	True	False	False	False
ENSG00000249699_core_1	ENSG00000249699	Asian elephant	HLeleMax1	chr4	27276916	27277084	+	HiC_scaffold_27	26923177	26923665	0.0201	166	1	R0	Q1	True	True	True	True	False	False
ENSG00000249699_core_1	ENSG00000249699	Pangolin	HLmanJav2	chr4	27276916	27277084	+	VALM01000258	4782229	4782437	0.0292	118	1	R0	Q0	True	True	True	True	False	False
ENSG00000249699_core_1	ENSG00000249699	Tammar wallaby	HLnotEug3	chr4	27276916	27277084	+	HiC_scaffold_6	65249170	65249498	0.0313	166	1	R0	Q0	True	True	True	False	False	False
ENSG00000249699_core_1	ENSG00000249699	Rabbit	HLoryCun3	chr4	27276916	27277084	+	VIYN01011570	200498	200826	0.0155	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Flying fox	HLpteVam2	chr4	27276916	27277084	+	KN525722	9875769	9876057	0.0183	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Cow	bosTau9	chr4	27276916	27277084	+	chr6	46669666	46670394	0.018	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Dog	canFam5	chr4	27276916	27277084	+	chr3	83424176	83424904	0.0165	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Armadillo	dasNov3	chr4	27276916	27277084	+	JH568879	10295111	10295439	0.0169	168	1	R0	Q1	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Horse	equCab3	chr4	27276916	27277084	+	chr3	99772205	99772813	0.0183	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Hedgehog	eriEur2	chr4	27276916	27277084	+	JH836060	732191	732439	0.0192	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Mouse	mm39	chr4	27276916	27277084	+	chr5	54513453	54513741	0.022	163	1	R0	Q0	True	True	True	True	False	False
ENSG00000249699_core_1	ENSG00000249699	Gray opossum	monDom5	chr4	27276916	27277084	+	chr5	200321716	200322684	0.0344	152	1	R0	Q0	True	True	True	False	False	False
ENSG00000249699_core_1	ENSG00000249699	Rhesus	rheMac10	chr4	27276916	27277084	+	chr5	26234387	26234555	0.0179	134	1	R0	Q0	True	True	True	True	True	False
ENSG00000249699_core_1	ENSG00000249699	Rat	rn7	chr4	27276916	27277084	+	chr14	56623761	56624049	0.0204	168	1	R0	Q0	True	True	True	True	False	False
ENSG00000249699_core_1	ENSG00000249699	Pig	susScr11	chr4	27276916	27277084	+	chr8	20812280	20813168	0.0171	168	1	R0	Q0	True	True	True	True	True	False
ENSG00000249725_core_1	ENSG00000249725	Bryde's whale	HLbalEde1	chr3	133037711	133038194	-	HiC_scaffold_19	12945273	12946201	0.0079	491	1	R0	Q1	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Dromedary	HLcamDro2	chr3	133037711	133038194	-	CM016627	12221981	12223069	0.0077	487	1	R0	Q1	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Asian elephant	HLeleMax1	chr3	133037711	133038194	-	HiC_scaffold_1792	2873679	2875487	0.009	435	1	R0	Q11	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Pangolin	HLmanJav2	chr3	133037711	133038194	-	VALM01000191	5053456	5054704	0.0118	442	1	R0	Q3	True	True	True	True	True	False
ENSG00000249725_core_1	ENSG00000249725	Rabbit	HLoryCun3	chr3	133037711	133038194	-	VIYN01001048	58225	59393	0.0416	198	1	R0	Q1	True	True	False	False	False	False
ENSG00000249725_core_1	ENSG00000249725	Flying fox	HLpteVam2	chr3	133037711	133038194	-	KN525718	1160594	1160802	0.09	75	1	R0	Q2	True	False	False	False	False	False
ENSG00000249725_core_1	ENSG00000249725	Cow	bosTau9	chr3	133037711	133038194	-	chr1	136418291	136419979	0.0095	457	1	R0	Q0	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Dog	canFam5	chr3	133037711	133038194	-	chr23	30201422	30202190	0.0103	358	1	R0	Q1	True	True	True	True	True	False
ENSG00000249725_core_1	ENSG00000249725	Armadillo	dasNov3	chr3	133037711	133038194	-	JH563525	110911	112319	0.0237	476	1	R0	Q2	True	True	True	True	False	False
ENSG00000249725_core_1	ENSG00000249725	Horse	equCab3	chr3	133037711	133038194	-	chr16	70311035	70311923	0.0075	495	1	R0	Q1	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Hedgehog	eriEur2	chr3	133037711	133038194	-	JH835334	6334870	6336118	0.0304	487	1	R0	Q4	True	True	True	False	False	False
ENSG00000249725_core_1	ENSG00000249725	Cat	felCat9	chr3	133037711	133038194	-	chrC2	132042857	132044305	0.0087	489	1	R0	Q0	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Mouse	mm39	chr3	133037711	133038194	-	chr9	103638629	103639797	0.0103	466	1	R0	Q0	True	True	True	True	True	False
ENSG00000249725_core_1	ENSG00000249725	Gray opossum	monDom5	chr3	133037711	133038194	-	chr8	272296990	272297598	0.0788	279	1	R0	Q2	True	False	False	False	False	False
ENSG00000249725_core_1	ENSG00000249725	Rhesus	rheMac10	chr3	133037711	133038194	-	chr2	35298536	35300144	0.0054	488	1	R0	Q1	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Rat	rn7	chr3	133037711	133038194	-	chr8	104359975	104360943	0.01	420	1	R0	Q1	True	True	True	True	True	True
ENSG00000249725_core_1	ENSG00000249725	Pig	susScr11	chr3	133037711	133038194	-	chr13	74179644	74180852	0.0106	353	1	R0	Q1	True	True	True	True	True	False
ENSG00000249996_core_1	ENSG00000249996	Bryde's whale	HLbalEde1	chr5	123036470	123036626	+	HiC_scaffold_22	92856987	92857355	0.0265	110	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Dromedary	HLcamDro2	chr5	123036470	123036626	+	CM016629	88007107	88007475	0.0205	147	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Virginia opossum	HLdidVir1	chr5	123036470	123036626	+	HiC_scaffold_6	242673961	242674449	0.0825	76	1	R0	Q0	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Asian elephant	HLeleMax1	chr5	123036470	123036626	+	HiC_scaffold_7	121102459	121103067	0.0208	154	1	R0	Q2	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Pangolin	HLmanJav2	chr5	123036470	123036626	+	VALM01015149	2926171	2926539	0.057	159	1	R0	Q2	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Tammar wallaby	HLnotEug3	chr5	123036470	123036626	+	HiC_scaffold_3	281239312	281239600	0.039	150	1	R0	Q1	True	True	True	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Rabbit	HLoryCun3	chr5	123036470	123036626	+	VIYN01004902	549582	549950	0.0257	139	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Flying fox	HLpteVam2	chr5	123036470	123036626	+	KN525756	6631154	6631442	0.0268	111	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Cow	bosTau9	chr5	123036470	123036626	+	chr7	30779511	30779759	0.0767	144	1	R0	Q2	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Dog	canFam5	chr5	123036470	123036626	+	chr11	12340786	12341114	0.0283	137	1	R0	Q0	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Armadillo	dasNov3	chr5	123036470	123036626	+	JH567306	225000	225648	0.0218	156	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Horse	equCab3	chr5	123036470	123036626	+	chr14	50042251	50042859	0.0218	153	1	R0	Q1	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Hedgehog	eriEur2	chr5	123036470	123036626	+	JH835303	2368799	2369087	0.0544	96	1	R0	Q1	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Cat	felCat9	chr5	123036470	123036626	+	chrA1	103339738	103340506	0.021	155	1	R0	Q0	True	True	True	True	False	False
ENSG00000249996_core_1	ENSG00000249996	Mouse	mm39	chr5	123036470	123036626	+	chr18	53550919	53551287	0.0327	110	1	R0	Q0	True	True	True	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Gray opossum	monDom5	chr5	123036470	123036626	+	chr6	3374135	3374383	0.0608	165	1	R0	Q1	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Rhesus	rheMac10	chr5	123036470	123036626	+	chr6	120557003	120557371	0.017	152	1	R0	Q1	True	True	True	True	True	False
ENSG00000249996_core_1	ENSG00000249996	Rat	rn7	chr5	123036470	123036626	+	chr18	46854882	46855210	0.0598	54	1	R0	Q0	True	False	False	False	False	False
ENSG00000249996_core_1	ENSG00000249996	Pig	susScr11	chr5	123036470	123036626	+	chr2	126547539	126548187	0.0239	151	1	R0	Q1	True	True	True	True	False	False
ENSG00000250073_core_1	ENSG00000250073	Bryde's whale	HLbalEde1	chr11	124758987	124759395	+	HiC_scaffold_5	93879331	93879939	0.0392	96	1	R0	Q1	True	True	True	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Dromedary	HLcamDro2	chr11	124758987	124759395	+	CM016659	7250918	7251126	0.0415	106	1	R0	Q2	True	True	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Virginia opossum	HLdidVir1	chr11	124758987	124759395	+	HiC_scaffold_3	138331869	138332197	0.0807	54	1	R0	Q1	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Asian elephant	HLeleMax1	chr11	124758987	124759395	+	HiC_scaffold_18	55446230	55446478	0.0306	138	1	R0	Q2	True	True	True	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Pangolin	HLmanJav2	chr11	124758987	124759395	+	VALM01000314	889972	891060	0.0164	407	1	R0	Q0	True	True	True	True	True	False
ENSG00000250073_core_1	ENSG00000250073	Tammar wallaby	HLnotEug3	chr11	124758987	124759395	+	HiC_scaffold_5	135067743	135068031	0.0908	114	1	R0	Q0	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Rabbit	HLoryCun3	chr11	124758987	124759395	+	VIYN01009587	360825	361753	0.0207	371	1	R0	Q1	True	True	True	True	False	False
ENSG00000250073_core_1	ENSG00000250073	Flying fox	HLpteVam2	chr11	124758987	124759395	+	KN525847	3421577	3422745	0.0122	401	1	R0	Q1	True	True	True	True	True	False
ENSG00000250073_core_1	ENSG00000250073	Cow	bosTau9	chr11	124758987	124759395	+	chr29	28238659	28238787	0.0976	123	1	R0	Q0	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Dog	canFam5	chr11	124758987	124759395	+	chr5	9673680	9674008	0.0504	338	1	R0	Q2	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Armadillo	dasNov3	chr11	124758987	124759395	+	JH570143	2483248	2484856	0.0318	406	1	R0	Q0	True	True	True	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Horse	equCab3	chr11	124758987	124759395	+	chr7	34318898	34319746	0.0268	138	1	R0	Q0	True	True	True	True	False	False
ENSG00000250073_core_1	ENSG00000250073	Hedgehog	eriEur2	chr11	124758987	124759395	+	JH835417	3833356	3833564	0.0887	173	1	R0	Q0	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Cat	felCat9	chr11	124758987	124759395	+	chrD1	21820141	21820509	0.0327	182	1	R0	Q1	True	True	True	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Mouse	mm39	chr11	124758987	124759395	+	chr9	37441942	37442430	0.0213	374	1	R0	Q1	True	True	True	True	False	False
ENSG00000250073_core_1	ENSG00000250073	Gray opossum	monDom5	chr11	124758987	124759395	+	chr4	271845158	271845446	0.0947	102	1	R0	Q0	True	False	False	False	False	False
ENSG00000250073_core_1	ENSG00000250073	Rhesus	rheMac10	chr11	124758987	124759395	+	chr14	117537141	117537429	0.011	225	1	R0	Q1	True	True	True	True	True	False
ENSG00000250073_core_1	ENSG00000250073	Rat	rn7	chr11	124758987	124759395	+	chr8	37241052	37241340	0.0506	205	1	R0	Q2	True	False	False	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Bryde's whale	HLbalEde1	chr17	50556690	50557018	-	HiC_scaffold_3	33182249	33182497	0.0186	192	1	R0	Q1	True	True	True	True	True	False
ENSG00000250107_core_1	ENSG00000250107	Dromedary	HLcamDro2	chr17	50556690	50557018	-	CM016642	23062677	23062845	0.0953	142	1	R0	Q0	True	False	False	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Virginia opossum	HLdidVir1	chr17	50556690	50557018	-	HiC_scaffold_10	161411207	161411415	0.0467	115	1	R0	Q0	True	True	False	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Tammar wallaby	HLnotEug3	chr17	50556690	50557018	-	HiC_scaffold_2	286175137	286176931	0.0265	290	1	R0	Q0	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Rabbit	HLoryCun3	chr17	50556690	50557018	-	VIYN01003406	865923	866131	0.0559	175	1	R0	Q2	True	False	False	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Flying fox	HLpteVam2	chr17	50556690	50557018	-	KN525821	5058556	5060374	0.0118	335	1	R0	Q0	True	True	True	True	True	False
ENSG00000250107_core_1	ENSG00000250107	Cow	bosTau9	chr17	50556690	50557018	-	chr19	36169434	36169962	0.0251	142	1	R0	Q1	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Dog	canFam5	chr17	50556690	50557018	-	chr9	26038088	26039880	0.0114	321	1	R0	Q0	True	True	True	True	True	False
ENSG00000250107_core_1	ENSG00000250107	Armadillo	dasNov3	chr17	50556690	50557018	-	JH579697	53761	53889	0.0268	114	1	R0	Q0	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Horse	equCab3	chr17	50556690	50557018	-	chr11	26281139	26281267	0.0283	130	1	R0	Q1	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Hedgehog	eriEur2	chr17	50556690	50557018	-	JH835561	1170877	1171005	0.0378	116	1	R0	Q1	True	True	True	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Cat	felCat9	chr17	50556690	50557018	-	chrE1	37137540	37139349	0.0118	320	1	R0	Q0	True	True	True	True	True	False
ENSG00000250107_core_1	ENSG00000250107	Mouse	mm39	chr17	50556690	50557018	-	chr11	94368601	94368769	0.0227	123	1	R0	Q1	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Gray opossum	monDom5	chr17	50556690	50557018	-	chrUn	10224701	10226495	0.0306	305	1	R0	Q0	True	True	True	False	False	False
ENSG00000250107_core_1	ENSG00000250107	Rhesus	rheMac10	chr17	50556690	50557018	-	chr16	46230141	46230429	0.0088	240	1	R0	Q0	True	True	True	True	True	True
ENSG00000250107_core_1	ENSG00000250107	Rat	rn7	chr17	50556690	50557018	-	chr10	79426055	79426583	0.0208	124	1	R0	Q0	True	True	True	True	False	False
ENSG00000250107_core_1	ENSG00000250107	Pig	susScr11	chr17	50556690	50557018	-	chr12	26838566	26840357	0.0123	332	1	R0	Q0	True	True	True	True	True	False
ENSG00000250135_core_1	ENSG00000250135	Bryde's whale	HLbalEde1	chr1	32170852	32171180	+	HiC_scaffold_1	146073245	146073533	0.0077	288	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Dromedary	HLcamDro2	chr1	32170852	32171180	+	CM016639	23122470	23122598	0.0203	128	1	R0	Q0	True	True	True	True	False	False
ENSG00000250135_core_1	ENSG00000250135	Virginia opossum	HLdidVir1	chr1	32170852	32171180	+	HiC_scaffold_3	59610776	59612584	0.0183	344	1	R0	Q0	True	True	True	True	True	False
ENSG00000250135_core_1	ENSG00000250135	Asian elephant	HLeleMax1	chr1	32170852	32171180	+	HiC_scaffold_13	122845017	122845265	0.009	248	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Pangolin	HLmanJav2	chr1	32170852	32171180	+	VALM01000069	10585878	10586126	0.0092	249	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Rabbit	HLoryCun3	chr1	32170852	32171180	+	VIYN01001416	360943	361071	0.0217	120	1	R0	Q0	True	True	True	True	False	False
ENSG00000250135_core_1	ENSG00000250135	Flying fox	HLpteVam2	chr1	32170852	32171180	+	KN525753	9104788	9105076	0.0082	287	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Cow	bosTau9	chr1	32170852	32171180	+	chr1	158238535	158238823	0.0076	288	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Dog	canFam5	chr1	32170852	32171180	+	chr2	66433435	66433763	0.0069	320	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Armadillo	dasNov3	chr1	32170852	32171180	+	JH570447	563105	563393	0.008	288	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Horse	equCab3	chr1	32170852	32171180	+	chr2	24612402	24612650	0.0095	248	1	R0	Q0	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Cat	felCat9	chr1	32170852	32171180	+	chrC1	24468968	24469176	0.0108	208	1	R0	Q1	True	True	True	True	True	False
ENSG00000250135_core_1	ENSG00000250135	Mouse	mm39	chr1	32170852	32171180	+	chr4	129541506	129541794	0.0093	289	1	R0	Q1	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Gray opossum	monDom5	chr1	32170852	32171180	+	chr4	425554260	425556054	0.0188	343	1	R0	Q0	True	True	True	True	True	False
ENSG00000250135_core_1	ENSG00000250135	Rhesus	rheMac10	chr1	32170852	32171180	+	chr1	192497765	192498013	0.0085	248	1	R0	Q4	True	True	True	True	True	True
ENSG00000250135_core_1	ENSG00000250135	Rat	rn7	chr1	32170852	32171180	+	chr5	141992232	141992520	0.0737	220	1	R0	Q2	True	False	False	False	False	False
ENSG00000250135_core_1	ENSG00000250135	Pig	susScr11	chr1	32170852	32171180	+	chr6	88651294	88651462	0.014	168	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Bryde's whale	HLbalEde1	chr4	73259084	73259372	+	HiC_scaffold_21	45001747	45002235	0.0099	290	1	R0	Q0	True	True	True	True	True	True
ENSG00000250220_core_1	ENSG00000250220	Dromedary	HLcamDro2	chr4	73259084	73259372	+	CM016628	71397377	71397865	0.0102	292	1	R0	Q5	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Virginia opossum	HLdidVir1	chr4	73259084	73259372	+	HiC_scaffold_5	24837323	24837811	0.03	297	1	R0	Q1	True	True	True	True	False	False
ENSG00000250220_core_1	ENSG00000250220	Asian elephant	HLeleMax1	chr4	73259084	73259372	+	HiC_scaffold_27	71969880	71970328	0.0113	285	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Pangolin	HLmanJav2	chr4	73259084	73259372	+	VALM01000342	4295346	4295834	0.0126	281	1	R0	Q2	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Rabbit	HLoryCun3	chr4	73259084	73259372	+	VIYN01001667	174520	175168	0.0109	279	1	R0	Q0	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Flying fox	HLpteVam2	chr4	73259084	73259372	+	KN525773	2186963	2187211	0.0144	205	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Cow	bosTau9	chr4	73259084	73259372	+	chr6	88355363	88355971	0.0104	293	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Dog	canFam5	chr4	73259084	73259372	+	chr13	62465737	62466025	0.0175	217	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Armadillo	dasNov3	chr4	73259084	73259372	+	JH578805	253085	253653	0.0168	265	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Horse	equCab3	chr4	73259084	73259372	+	chr3	64119025	64119313	0.013	243	1	R0	Q0	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Hedgehog	eriEur2	chr4	73259084	73259372	+	JH835494	3269588	3270356	0.0117	290	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Cat	felCat9	chr4	73259084	73259372	+	chrB1	148531154	148531722	0.0094	293	1	R0	Q1	True	True	True	True	True	True
ENSG00000250220_core_1	ENSG00000250220	Mouse	mm39	chr4	73259084	73259372	+	chr5	90514299	90514707	0.0153	296	1	R0	Q1	True	True	True	True	True	False
ENSG00000250220_core_1	ENSG00000250220	Gray opossum	monDom5	chr4	73259084	73259372	+	chr5	20838799	20839287	0.0323	294	1	R0	Q1	True	True	True	False	False	False
ENSG00000250220_core_1	ENSG00000250220	Rhesus	rheMac10	chr4	73259084	73259372	+	chr5	60561213	60561621	0.0075	287	1	R0	Q1	True	True	True	True	True	True
ENSG00000250220_core_1	ENSG00000250220	Rat	rn7	chr4	73259084	73259372	+	chr14	17724227	17725035	0.0223	173	1	R0	Q1	True	True	True	True	False	False
ENSG00000250220_core_1	ENSG00000250220	Pig	susScr11	chr4	73259084	73259372	+	chr8	69531648	69532136	0.0103	290	1	R0	Q1	True	True	True	True	True	False
ENSG00000250326_core_1	ENSG00000250326	Bryde's whale	HLbalEde1	chr4	143184549	143184757	-	HiC_scaffold_21	22269174	22269702	0.0254	215	1	R0	Q0	True	True	True	True	False	False
ENSG00000250326_core_1	ENSG00000250326	Dromedary	HLcamDro2	chr4	143184549	143184757	-	CM016628	19790097	19790385	0.0244	188	1	R0	Q1	True	True	True	True	False	False
ENSG00000250326_core_1	ENSG00000250326	Virginia opossum	HLdidVir1	chr4	143184549	143184757	-	HiC_scaffold_5	102594020	102594388	0.0488	182	1	R0	Q1	True	True	False	False	False	False
ENSG00000250326_core_1	ENSG00000250326	Asian elephant	HLeleMax1	chr4	143184549	143184757	-	HiC_scaffold_5	56000128	56000336	0.0312	169	1	R0	Q0	True	True	True	False	False	False
ENSG00000250326_core_1	ENSG00000250326	Pangolin	HLmanJav2	chr4	143184549	143184757	-	VALM01000183	3709464	3710152	0.0479	183	1	R0	Q0	True	True	False	False	False	False
ENSG00000250326_core_1	ENSG00000250326	Tammar wallaby	HLnotEug3	chr4	143184549	143184757	-	HiC_scaffold_6	115066539	115067467	0.0468	195	1	R0	Q5	True	True	False	False	False	False
ENSG00000250326_core_1	ENSG00000250326	Rabbit	HLoryCun3	chr4	143184549	143184757	-	VIYN01007855	81974	82462	0.0248	198	1	R0	Q1	True	True	True	True	False	False
